price,tax,manufacturer,model,production year,category,leather interior,fuel type,engine volume,mileage,cylinders,gear box type,drive wheels,wheel,color,airbags
12720,645.0,chevrolet,cruze,2011,sedan,yes,petrol,1.8,135759.0,4,automatic,front,leftwheel,grey,4
26372,640.0,hyundai,tucson,2013,jeep,yes,diesel,2,120534.0,4,automatic,front,leftwheel,silver,4
25591,528.0,hyundai,elantra,2014,sedan,yes,petrol,1.6,140000.0,4,automatic,front,leftwheel,white,4
6429,1211.0,mercedes-benz,c300,2010,sedan,yes,petrol,3,108517.0,4,automatic,4x4,leftwheel,white,12
251,1493.0,lexus,rx350,2016,jeep,yes,petrol,3.5,107030.0,4,automatic,4x4,leftwheel,grey,12
39829,781.0,lexus,gx460,2010,jeep,yes,petrol,4.6,155821.0,4,automatic,4x4,leftwheel,black,0
13172,781.0,mercedes-benz,e350,2011,sedan,yes,diesel,5.5,325811.0,4,automatic,4x4,leftwheel,black,12
627,1077.0,toyota,chr,2019,jeep,yes,petrol,2,24339.0,4,automatic,front,leftwheel,blue,12
8097,790.0,daewoo,lacetti,2009,sedan,yes,petrol,1.6,130000.0,4,automatic,front,leftwheel,black,4
12388,919.0,bmw,x5,2012,jeep,yes,diesel,3,118365.5,4,automatic,4x4,leftwheel,black,12
12231,574.0,honda,insight,2010,sedan,no,hybrid,1.3,150000.0,4,variator,front,leftwheel,black,12
17054,862.0,hyundai,h1,2011,universal,yes,diesel,2.5,237853.0,4,automatic,front,leftwheel,silver,4
9565,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,42000.0,4,automatic,front,leftwheel,orange,4
24302,765.0,chevrolet,malibu,2015,sedan,yes,diesel,2,60618.0,4,automatic,front,leftwheel,black,4
1960,777.0,nissan,altima,2014,sedan,yes,petrol,2.5,127918.0,4,automatic,front,leftwheel,red,12
17249,1051.0,hyundai,sonata,2016,sedan,no,petrol,2.4,77000.0,4,tiptronic,front,leftwheel,silver,10
15530,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,280016.0,4,automatic,front,leftwheel,silver,4
11290,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,270874.0,4,automatic,front,leftwheel,silver,4
10036,639.0,hyundai,sonata,2014,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,silver,4
18817,697.0,hyundai,elantra,2015,sedan,no,petrol,1.8,85000.0,4,tiptronic,front,leftwheel,black,12
10349,308.0,lexus,ct200h,2014,hatchback,yes,hybrid,1.8,132563.0,4,automatic,front,leftwheel,red,0
549,1399.0,lexus,rx350,2010,jeep,yes,petrol,3.5,138211.0,4,automatic,4x4,leftwheel,black,12
9252,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,orange,4
13500,930.0,hyundai,tucson,2018,jeep,yes,diesel,1.7,38577.0,4,automatic,front,leftwheel,black,4
18669,862.0,hyundai,h1,2011,minivan,yes,diesel,2.5,52686.0,4,automatic,front,leftwheel,silver,4
941,1058.0,lexus,rx450,2012,jeep,yes,hybrid,3.5,232357.0,4,automatic,4x4,leftwheel,black,12
15053,781.0,ford,transit,2013,microbus,no,diesel,2.4,253206.0,4,manual,rear,leftwheel,white,2
10660,271.0,honda,fit,2014,hatchback,yes,hybrid,1.5,76525.0,4,automatic,front,leftwheel,blue,4
37000,891.0,hyundai,tucson,2016,jeep,yes,diesel,2,80000.0,4,automatic,front,leftwheel,silver,4
18826,707.0,ssangyong,rexton,2011,jeep,yes,diesel,2,186412.0,4,automatic,front,leftwheel,silver,4
14583,1172.0,mercedes-benz,e350,2011,sedan,yes,diesel,3.5,230696.0,4,automatic,4x4,leftwheel,black,12
5645,706.0,mitsubishi,i,2011,hatchback,no,petrol,0.7,92000.0,4,automatic,front,right-handdrive,brown,2
18826,836.0,ssangyong,actyon,2010,jeep,yes,diesel,2,120000.0,4,automatic,front,leftwheel,silver,4
22649,707.0,hyundai,tucson,2011,jeep,yes,diesel,2,142000.0,4,automatic,front,leftwheel,white,4
16590,862.0,hyundai,h1,2011,minivan,yes,diesel,2.5,42415.0,4,automatic,front,leftwheel,white,4
31988,394.0,toyota,camry,2014,sedan,no,hybrid,2.5,51000.0,4,automatic,front,leftwheel,grey,12
8624,966.0,daewoo,lacetti,2009,sedan,yes,petrol,2,19999.0,4,automatic,front,leftwheel,grey,4
21012,456.0,toyota,camry,2015,sedan,no,hybrid,2.5,89000.0,4,variator,front,leftwheel,silver,0
10663,1266.0,honda,fit,2014,hatchback,no,hybrid,1.5,114000.0,4,automatic,front,right-handdrive,white,8
220,1053.0,mercedes-benz,e350,2014,sedan,yes,diesel,3.5,95987.0,4,automatic,4x4,leftwheel,black,12
13485,1481.0,volkswagen,gti,2006,hatchback,no,petrol,2.0turbo,161000.0,4,manual,front,leftwheel,black,8
11900,1677.0,ford,transit,2013,microbus,yes,diesel,2.0turbo,195000.0,4,manual,front,leftwheel,yellow,4
17249,697.0,volkswagen,jetta,2015,sedan,yes,petrol,1.8turbo,55000.0,4,tiptronic,front,leftwheel,black,10
17876,1661.0,ford,c-max,2013,hatchback,yes,hybrid,2,120000.0,4,tiptronic,front,right-handdrive,silver,10
40769,1249.0,toyota,rav4sport,2017,jeep,no,petrol,2.5,76000.0,4,tiptronic,4x4,leftwheel,black,12
7997,781.0,lexus,rx400,2008,jeep,yes,hybrid,3.5,244731.0,4,automatic,front,leftwheel,black,12
14113,862.0,volkswagen,jetta,2011,sedan,yes,petrol,2.5,156800.0,4,automatic,front,leftwheel,blue,12
12777,640.0,hyundai,sonata,2013,sedan,yes,petrol,2,162558.0,4,automatic,front,leftwheel,black,4
23521,781.0,toyota,camry,2012,sedan,yes,hybrid,2.5,83000.0,4,variator,front,leftwheel,silver,10
22580,1286.0,audi,q5,2010,jeep,yes,petrol,3.2,150400.0,4,tiptronic,4x4,leftwheel,grey,7
392,690.0,lexus,rx450,2016,jeep,yes,hybrid,3.5,27038.0,4,automatic,4x4,leftwheel,white,12
12544,645.0,toyota,prius,2011,hatchback,no,hybrid,1.8,284678.0,4,automatic,front,leftwheel,silver,12
9722,473.0,chevrolet,cruze,2014,sedan,no,petrol,1.4turbo,121000.0,4,tiptronic,front,leftwheel,green,10
3450,831.0,hyundai,sonata,2011,sedan,yes,hybrid,2.4,224349.0,4,automatic,front,leftwheel,grey,0
1882,308.0,toyota,prius,2014,hatchback,yes,hybrid,1.8,263392.0,4,automatic,front,leftwheel,red,12
15991,1408.0,ford,transit,2007,microbus,no,diesel,2.2turbo,280000.0,4,manual,front,leftwheel,white,2
11133,394.0,toyota,camry,2014,sedan,yes,hybrid,2.5,179381.0,4,automatic,front,leftwheel,black,12
94,1017.0,hyundai,elantra,2017,jeep,yes,petrol,2,284251.0,4,automatic,front,leftwheel,grey,12
34184,1058.0,mercedes-benz,e350,2012,sedan,yes,petrol,3.5,133000.0,4,automatic,rear,leftwheel,black,12
21169,781.0,chevrolet,cruze,2018,sedan,no,petrol,1.4turbo,25304.0,4,automatic,front,leftwheel,brown,8
7495,1090.0,chevrolet,captiva,2008,jeep,yes,diesel,2,71486.0,4,automatic,front,leftwheel,black,4
4861,645.0,lexus,ct200h,2011,hatchback,yes,hybrid,1.8,95590.0,4,automatic,front,leftwheel,white,12
13485,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,72369.0,4,automatic,front,leftwheel,silver,4
13500,781.0,lexus,gx460,2016,jeep,yes,petrol,4.6,155976.0,4,automatic,4x4,leftwheel,white,0
20005,531.0,hyundai,elantra,2012,sedan,yes,petrol,1.6,147718.0,4,automatic,front,leftwheel,silver,4
627,586.0,lexus,ct200h,2012,hatchback,yes,hybrid,1.8,192683.0,4,automatic,front,leftwheel,white,0
12570,761.0,chevrolet,lacetti,2010,sedan,yes,petrol,1.8,152293.0,4,automatic,front,leftwheel,grey,4
14009,595.0,toyota,aqua,2015,hatchback,yes,petrol,1.5,137350.0,4,automatic,front,leftwheel,silver,4
392,1514.0,lexus,gx470,2011,sedan,yes,petrol,4.6,202048.0,4,automatic,4x4,leftwheel,white,0
8311,891.0,mercedes-benz,gla250,2016,jeep,yes,petrol,2,109555.0,4,automatic,front,leftwheel,white,0
25716,891.0,ford,fusiontitanium,2016,sedan,yes,petrol,2.0turbo,65000.0,4,tiptronic,front,leftwheel,silver,12
21730,831.0,hyundai,elantra,2017,sedan,yes,lpg,1.6,32510.0,4,automatic,front,leftwheel,blue,4
13500,1325.0,hyundai,h1,2019,minivan,yes,diesel,2.5,25541.0,4,automatic,front,leftwheel,black,4
19369,707.0,hyundai,genesis,2011,coupe,yes,petrol,2,153651.0,4,automatic,front,leftwheel,red,4
25299,642.0,hyundai,tucson,2012,jeep,yes,diesel,2,160000.0,4,automatic,front,leftwheel,grey,4
7213,880.0,chevrolet,cruze,2018,sedan,yes,diesel,1.6,28515.0,4,automatic,front,leftwheel,grey,12
6899,531.0,chevrolet,aveo,2012,hatchback,yes,petrol,1.6,94923.0,4,automatic,front,leftwheel,black,4
8154,1451.0,bmw,x6,2011,jeep,yes,petrol,4.4,147677.0,4,automatic,4x4,leftwheel,red,12
13500,1077.0,hyundai,tucson,2019,jeep,yes,diesel,2,1217.0,4,automatic,front,leftwheel,blue,4
9879,1267.0,toyota,aquas,2013,hatchback,no,hybrid,1.5,137000.0,4,automatic,front,right-handdrive,silver,6
51225,1017.0,hyundai,sonata,2017,sedan,yes,petrol,2,58414.0,4,automatic,front,leftwheel,silver,4
49798,765.0,hyundai,santafe,2015,jeep,yes,diesel,2,93555.0,4,automatic,front,leftwheel,white,4
17249,585.0,hyundai,elantra,2013,sedan,yes,petrol,1.8,64800.0,4,tiptronic,front,leftwheel,black,12
188,765.0,mercedes-benz,gla250,2015,jeep,yes,petrol,2,69555.0,4,automatic,front,leftwheel,red,12
11604,993.0,opel,astra,2006,goodswagon,no,diesel,1.3turbo,27000.0,4,manual,front,leftwheel,black,8
392,751.0,kia,optima,2013,sedan,yes,hybrid,2.4,0.0,4,automatic,front,leftwheel,black,12
627,1079.0,hyundai,elantra,2018,sedan,yes,petrol,2,47294.0,4,automatic,front,leftwheel,black,12
2274,247.0,honda,insight,2014,hatchback,yes,hybrid,1.3,149970.0,4,automatic,front,leftwheel,grey,0
43592,781.0,mercedes-benz,gle350,2017,jeep,yes,petrol,3.5,39814.0,4,automatic,rear,leftwheel,black,0
15367,878.0,toyota,prius,2009,hatchback,no,hybrid,1.8,174000.0,4,variator,front,leftwheel,blue,8
4861,1055.0,toyota,highlander,2013,jeep,yes,petrol,3.5,125605.0,4,automatic,4x4,leftwheel,black,12
13564,642.0,chevrolet,orlando,2012,jeep,yes,diesel,2,228570.0,4,automatic,front,leftwheel,grey,4
17876,642.0,ford,c-max,2012,hatchback,no,hybrid,2,128205.0,4,automatic,front,leftwheel,silver,10
14583,919.0,bmw,x5,2012,jeep,yes,diesel,3,229966.0,4,automatic,4x4,leftwheel,black,0
36827,1249.0,hyundai,h1,2017,universal,yes,diesel,2.5,137000.0,4,automatic,front,leftwheel,white,4
21639,1172.0,toyota,highlander,2011,sedan,yes,hybrid,3.5,118365.5,4,automatic,4x4,leftwheel,grey,12
40340,730.0,ssangyong,actyon,2016,jeep,yes,diesel,1.6,59272.0,4,automatic,front,leftwheel,white,4
10976,503.0,honda,fit,2012,hatchback,no,petrol,1.5,216000.0,4,tiptronic,front,leftwheel,grey,12
25089,919.0,mercedes-benz,c300,2012,sedan,yes,petrol,3,86000.0,4,tiptronic,4x4,leftwheel,white,12
18688,707.0,hyundai,santafe,2011,jeep,yes,diesel,2,143166.0,4,automatic,front,leftwheel,grey,4
13500,1646.0,lexus,gx470,2015,jeep,yes,petrol,4.6,273493.0,4,automatic,4x4,leftwheel,silver,0
28830,629.0,hyundai,elantra,2015,sedan,yes,petrol,1.6,68243.0,4,automatic,front,leftwheel,silver,4
23834,697.0,ford,transit,2012,microbus,no,diesel,2.2turbo,141000.0,4,manual,front,leftwheel,white,2
16621,1172.0,mercedes-benz,e350,2011,sedan,yes,diesel,3.5,119379.0,4,automatic,4x4,leftwheel,silver,12
314,1017.0,mercedes-benz,e300,2017,sedan,yes,petrol,2,26802.0,4,automatic,rear,leftwheel,black,12
11917,530.0,hyundai,elantra,2013,sedan,yes,petrol,1.6,31691.0,4,automatic,front,leftwheel,white,4
13485,1018.0,bmw,328xdrive,2011,sedan,yes,petrol,3,120000.0,4,tiptronic,4x4,leftwheel,black,12
862,781.0,lexus,gx470,2008,jeep,yes,petrol,4.7,263190.0,4,automatic,4x4,leftwheel,white,0
15994,777.0,toyota,camry,2014,sedan,no,petrol,2.5,118365.5,4,automatic,front,leftwheel,silver,0
11917,641.0,chevrolet,orlando,2012,jeep,yes,diesel,2,79749.0,4,automatic,front,leftwheel,silver,4
18817,609.0,toyota,camry,2018,sedan,yes,hybrid,2.5,35058.0,4,automatic,front,leftwheel,white,12
1568,749.0,chevrolet,equinox,2014,jeep,yes,petrol,2.4,251514.0,4,automatic,front,leftwheel,black,12
13808,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,38206.0,4,automatic,front,leftwheel,white,4
392,862.0,mazda,cx-7,2011,jeep,yes,petrol,2.5,183728.0,4,automatic,front,leftwheel,blue,12
16151,586.0,toyota,prius,2012,hatchback,no,hybrid,1.8,110990.0,4,automatic,front,leftwheel,silver,8
22947,836.0,hyundai,tucson,2010,jeep,yes,diesel,2,171344.0,4,automatic,front,leftwheel,grey,4
40769,919.0,bmw,535mpaket,2012,sedan,yes,petrol,3,58450.0,4,tiptronic,rear,leftwheel,grey,12
7840,585.0,lexus,ct200h,2013,hatchback,yes,hybrid,1.8,65989.0,4,automatic,front,leftwheel,silver,0
25089,777.0,toyota,camry,2014,sedan,yes,petrol,2.5,125000.0,4,tiptronic,front,leftwheel,grey,12
282,781.0,lexus,gx470,2008,jeep,yes,petrol,4.7,218126.0,4,automatic,4x4,leftwheel,black,0
5488,394.0,toyota,camry,2014,sedan,yes,hybrid,2.5,109798.0,4,automatic,front,leftwheel,white,12
9722,1111.0,toyota,vitz,2012,hatchback,no,petrol,1.3,130000.0,4,automatic,4x4,right-handdrive,white,4
16621,1511.0,hyundai,genesis,2010,coupe,yes,petrol,3.8,151977.0,4,automatic,front,leftwheel,blue,4
13956,603.0,lexus,rx450,2015,jeep,yes,hybrid,3.5,143619.0,4,automatic,4x4,leftwheel,black,12
9418,765.0,hyundai,sonata,2015,sedan,yes,petrol,2,118365.5,4,automatic,front,leftwheel,white,4
24415,642.0,ssangyong,korando,2012,jeep,yes,diesel,2,135490.0,4,automatic,front,leftwheel,black,4
470,353.0,lexus,ct200h,2015,hatchback,yes,hybrid,1.8,115347.0,4,automatic,front,leftwheel,grey,0
1725,584.0,hyundai,elantra,2014,sedan,yes,petrol,1.8,107155.0,4,automatic,front,leftwheel,black,12
549,584.0,hyundai,elantra,2014,sedan,yes,petrol,1.8,140082.0,4,automatic,front,leftwheel,black,12
314,781.0,toyota,camry,2012,sedan,yes,hybrid,2.5,249422.0,4,automatic,front,leftwheel,black,12
10976,1266.0,toyota,corolla,2014,sedan,no,hybrid,1.5,100000.0,4,variator,front,right-handdrive,silver,8
4547,1598.0,mercedes-benz,ml350,2008,jeep,yes,diesel,3,213998.0,4,automatic,4x4,leftwheel,silver,12
21285,502.0,toyota,aqua,2013,hatchback,yes,petrol,1.5,52500.0,4,automatic,front,leftwheel,blue,4
29793,1053.0,mercedes-benz,e350,2014,sedan,yes,diesel,3.5,219030.0,4,automatic,4x4,leftwheel,black,12
706,1646.0,lexus,gx460,2015,jeep,yes,petrol,4.6,102907.0,4,automatic,4x4,leftwheel,black,0
862,333.0,ford,fusion,2014,sedan,yes,hybrid,2,186048.0,4,automatic,front,leftwheel,black,0
314,1053.0,mercedes-benz,e350,2014,sedan,yes,diesel,3.5,149486.0,4,automatic,4x4,leftwheel,silver,12
35570,877.0,hyundai,tucson,2017,jeep,yes,diesel,1.7,97880.0,4,automatic,front,leftwheel,white,4
8781,503.0,toyota,priusc,2012,hatchback,no,hybrid,1.5,175000.0,4,automatic,front,leftwheel,black,10
24148,749.0,hyundai,tucson,2014,jeep,yes,petrol,2.4,128000.0,4,tiptronic,4x4,leftwheel,red,8
706,585.0,toyota,prius,2013,hatchback,yes,hybrid,1.8,105328.0,4,automatic,front,leftwheel,white,12
22580,308.0,toyota,prius,2014,sedan,yes,hybrid,1.8,160000.0,4,automatic,front,leftwheel,black,10
4861,779.0,toyota,camry,2013,sedan,yes,hybrid,2.5,136861.0,4,automatic,front,leftwheel,blue,12
8154,1236.0,honda,fit,2011,sedan,no,petrol,1.3,185000.0,4,automatic,front,right-handdrive,black,2
4861,333.0,ford,fusion,2014,sedan,yes,hybrid,2,137328.0,4,automatic,front,leftwheel,silver,0
36065,1018.0,bmw,x5,2011,jeep,yes,petrol,3.0turbo,129600.0,4,tiptronic,4x4,leftwheel,black,12
282,289.0,ford,escape,2008,jeep,yes,hybrid,0.4,220474.0,4,automatic,front,leftwheel,grey,0
17876,1077.0,toyota,chr,2019,jeep,yes,petrol,2,19968.0,4,automatic,front,leftwheel,white,12
18189,639.0,bmw,328,2014,sedan,yes,diesel,2,250491.0,4,automatic,rear,leftwheel,white,12
15257,707.0,hyundai,sonata,2011,sedan,yes,petrol,2,163374.0,4,automatic,front,leftwheel,grey,4
16900,1141.0,honda,element,2009,universal,no,petrol,2.4,120000.0,4,automatic,4x4,leftwheel,black,6
14740,397.0,citroen,c1,2011,hatchback,no,petrol,1,233700.0,4,manual,front,leftwheel,white,6
22825,642.0,chevrolet,orlando,2012,jeep,yes,diesel,2,137433.0,4,automatic,front,leftwheel,white,4
12544,530.0,kia,rio,2013,sedan,no,petrol,1.6,137000.0,4,automatic,front,leftwheel,black,4
16935,353.0,lexus,ct200h,2015,hatchback,yes,hybrid,1.8,94949.0,4,automatic,front,leftwheel,white,0
38213,1079.0,honda,civic,2018,sedan,yes,petrol,2,0.0,4,automatic,front,leftwheel,white,4
44134,730.0,ssangyong,actyon,2016,jeep,yes,diesel,1.6,48910.0,4,automatic,front,leftwheel,white,4
392,779.0,toyota,camry,2013,jeep,yes,hybrid,2.5,118365.5,4,automatic,front,leftwheel,black,12
9565,784.0,honda,civic,2017,sedan,yes,petrol,1.5,58282.0,4,automatic,front,leftwheel,white,12
12544,1024.0,volkswagen,jetta,2010,sedan,yes,petrol,2.5,110000.0,4,tiptronic,front,leftwheel,silver,6
6272,1357.0,opel,astra,2013,universal,no,petrol,1.6,171000.0,4,manual,front,leftwheel,white,0
13500,1301.0,bmw,m6,2014,coupe,yes,petrol,4.4turbo,33500.0,4,tiptronic,rear,leftwheel,white,12
10663,1236.0,honda,fit,2011,sedan,yes,hybrid,1.3,127000.0,4,variator,front,right-handdrive,black,2
44247,765.0,hyundai,santafe,2015,jeep,yes,diesel,2,153958.0,4,automatic,front,leftwheel,white,4
19444,650.0,volkswagen,jetta,2016,sedan,no,petrol,1.4turbo,36000.0,4,tiptronic,front,leftwheel,grey,6
13500,900.0,honda,civic,2015,sedan,yes,petrol,2.4,78006.0,4,automatic,front,leftwheel,orange,4
49889,770.0,hyundai,tucson,2016,jeep,yes,diesel,1.7,71867.0,4,automatic,front,leftwheel,black,4
9408,988.0,toyota,prius,2007,hatchback,no,hybrid,1.5,113000.0,4,automatic,front,leftwheel,skyblue,8
23834,810.0,toyota,corollaim,2016,hatchback,no,petrol,1.8,102500.0,4,automatic,front,leftwheel,white,10
22894,779.0,toyota,camry,2013,sedan,no,petrol,2.5,101000.0,4,tiptronic,front,leftwheel,black,10
5604,922.0,daewoo,lacetti,2009,sedan,yes,petrol,1.9,44521.0,4,automatic,front,leftwheel,silver,4
18189,586.0,hyundai,elantra,2012,sedan,yes,petrol,1.8,136000.0,4,tiptronic,front,leftwheel,black,8
10976,1266.0,honda,fit,2014,hatchback,no,hybrid,1.5,121000.0,4,variator,front,right-handdrive,silver,0
6429,1438.0,opel,combo,2013,goodswagon,no,diesel,1.7,171339.0,4,manual,front,leftwheel,white,2
470,753.0,hyundai,sonata,2012,jeep,yes,hybrid,2.4,123862.0,4,automatic,front,leftwheel,white,0
40769,1091.0,toyota,rav4,2016,jeep,no,petrol,2.5,99200.0,4,tiptronic,4x4,leftwheel,black,10
784,1646.0,lexus,gx460,2015,sedan,yes,petrol,4.6,129931.0,4,automatic,4x4,leftwheel,black,0
12231,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,silver,4
51746,1249.0,toyota,rav4,2017,jeep,yes,petrol,2.5,34454.0,4,automatic,front,leftwheel,carnelianred,12
17035,707.0,hyundai,sonata,2011,sedan,yes,petrol,2,200867.0,4,automatic,front,leftwheel,black,4
188,308.0,toyota,prius,2014,hatchback,yes,hybrid,1.8,140414.0,4,automatic,front,leftwheel,white,12
27654,629.0,hyundai,elantra,2015,sedan,yes,petrol,1.6,87534.0,4,automatic,front,leftwheel,grey,4
94,1058.0,mercedes-benz,ml350,2012,jeep,yes,diesel,3.5,224118.0,4,automatic,4x4,leftwheel,white,12
14081,1024.0,hyundai,h1,2010,minivan,yes,diesel,2.5,124850.0,4,automatic,front,leftwheel,white,4
706,639.0,audi,a4,2014,sedan,yes,petrol,2,162032.0,4,automatic,front,leftwheel,black,0
282,761.0,toyota,prius,2010,hatchback,yes,hybrid,1.8,265315.0,4,automatic,front,leftwheel,white,12
2666,900.0,hyundai,sonata,2015,sedan,yes,petrol,2.4,234618.0,4,automatic,front,leftwheel,red,12
23994,730.0,chevrolet,orlando,2016,jeep,yes,diesel,1.6,125774.0,4,automatic,front,leftwheel,white,4
14740,645.0,toyota,prius,2011,hatchback,no,hybrid,1.8,161000.0,4,variator,front,leftwheel,blue,11
18817,397.0,toyota,prius,2016,sedan,yes,hybrid,1.8,80000.0,4,tiptronic,front,leftwheel,grey,12
11563,687.0,hyundai,elantra,2010,sedan,yes,petrol,1.6,130814.0,4,automatic,front,leftwheel,silver,4
45376,891.0,hyundai,santafe,2016,jeep,yes,diesel,2,109446.0,4,automatic,front,leftwheel,white,4
33707,877.0,hyundai,tucson,2017,jeep,yes,diesel,1.7,143544.0,4,automatic,front,leftwheel,white,4
11604,639.0,hyundai,sonata,2014,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,silver,4
188,308.0,toyota,prius,2014,jeep,yes,hybrid,1.8,187334.0,4,automatic,front,leftwheel,white,12
44247,1091.0,hyundai,h1,2016,universal,yes,diesel,2.5,51831.0,4,automatic,front,leftwheel,grey,4
13500,607.0,toyota,camry,2019,sedan,no,hybrid,2.5turbo,3000.0,4,tiptronic,front,leftwheel,grey,8
4077,1363.0,lexus,gx460,2012,jeep,yes,petrol,4.6,150909.0,4,automatic,4x4,leftwheel,black,0
3763,781.0,toyota,tacoma,2017,sedan,yes,petrol,3.5,174827.0,4,automatic,4x4,leftwheel,silver,12
157,1451.0,bmw,x5,2011,sedan,yes,petrol,4.4,139363.0,4,automatic,4x4,leftwheel,black,0
13172,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,orange,4
6586,639.0,audi,a4,2014,sedan,yes,petrol,2,123640.0,4,automatic,4x4,leftwheel,blue,12
47042,1017.0,audi,q5,2017,jeep,yes,petrol,2,75186.0,4,automatic,4x4,leftwheel,black,0
5865,966.0,daewoo,lacetti,2009,sedan,yes,diesel,2,39031.0,4,automatic,front,leftwheel,blue,4
20883,707.0,ssangyong,actyon,2011,jeep,yes,diesel,2,102000.0,4,automatic,front,leftwheel,black,4
25402,638.0,ssangyong,rexton,2014,jeep,yes,diesel,2,67861.0,4,automatic,front,leftwheel,carnelianred,4
9095,1236.0,honda,fit,2011,hatchback,no,hybrid,1.3,14590.0,4,automatic,front,right-handdrive,grey,0
2666,585.0,hyundai,elantra,2013,coupe,yes,petrol,1.8,89962.0,4,automatic,front,leftwheel,blue,12
5018,779.0,toyota,camry,2013,sedan,yes,hybrid,2.5,190549.0,4,automatic,front,leftwheel,black,12
11604,490.0,honda,insightex,2011,hatchback,no,hybrid,1.3,150000.0,4,variator,front,leftwheel,grey,8
20005,531.0,hyundai,elantra,2012,sedan,yes,petrol,1.6,36239.0,4,automatic,front,leftwheel,grey,4
5018,779.0,toyota,camry,2013,sedan,yes,hybrid,2.5,190549.0,4,automatic,front,leftwheel,black,12
13799,528.0,ford,fiesta1.6,2014,hatchback,no,petrol,1.6,134400.0,4,automatic,front,leftwheel,grey,0
13068,836.0,ssangyong,actyon,2010,jeep,yes,diesel,2,127500.0,4,automatic,front,leftwheel,silver,4
14113,642.0,ford,focus,2012,hatchback,no,petrol,2,2012.0,4,tiptronic,front,leftwheel,black,12
314,585.0,hyundai,elantra,2013,sedan,yes,petrol,1.8,157859.0,4,automatic,front,leftwheel,black,12
1019,900.0,hyundai,santafe,2015,jeep,yes,petrol,2.4,245653.0,4,automatic,front,leftwheel,black,12
16465,431.0,ford,c-max,2016,hatchback,no,plug-inhybrid,2,0.0,4,automatic,front,leftwheel,white,0
6899,790.0,daewoo,lacetti,2009,sedan,yes,petrol,1.6,50549.0,4,automatic,front,leftwheel,silver,4
